completion_time,task_id,start_time,process_time,num_operations
7,0,0,7,3
14,1,2,12,3
15,3,6,9,3
16,2,4,12,3
17,4,8,9,3
19,5,10,9,3
22,9,18,4,3
23,6,12,11,3
25,8,16,9,3
26,7,14,12,3
31,12,24,7,3
31,10,20,11,3
33,11,22,11,3
33,13,26,7,3
36,15,30,6,3
40,14,28,12,3
42,16,32,10,3
44,18,36,8,3
45,20,40,5,3
56,21,42,14,3
56,17,34,22,3
59,27,54,5,3
59,19,38,21,3
61,26,52,9,3
61,24,48,13,3
63,25,50,13,3
67,29,58,9,3
68,30,60,8,3
69,22,44,25,3
70,28,56,14,3
74,23,46,28,3
75,35,70,5,3
76,32,64,12,3
77,34,68,9,3
78,33,66,12,3
81,31,62,19,3
85,38,76,9,3
89,39,78,11,3
94,36,72,22,3
94,42,84,10,3
94,37,74,20,3
95,46,92,3,3
95,40,80,15,3
98,44,88,10,3
102,49,98,4,3
103,45,90,13,3
104,48,96,8,3
108,50,100,8,3
108,41,82,26,3
111,43,86,25,3
113,52,104,9,3
115,51,102,13,3
117,55,110,7,3
117,53,106,11,3
122,59,118,4,3
125,56,112,13,3
125,57,114,11,3
126,54,108,18,3
130,62,124,6,3
131,60,120,11,3
131,63,126,5,3
132,58,116,16,3
134,64,128,6,3
138,65,130,8,3
