completion_time,task_id,start_time,process_time,num_operations
11,2,4,7,3
11,0,0,11,3
17,5,10,7,3
22,6,12,10,3
22,7,14,8,3
24,4,8,16,3
24,8,16,8,3
27,9,18,9,3
28,11,22,6,3
29,3,6,23,3
34,13,26,8,3
37,1,2,35,3
37,12,24,13,3
39,10,20,19,3
41,17,34,7,3
46,19,38,8,3
47,16,32,15,3
48,14,28,20,3
48,15,30,18,3
49,20,40,9,3
50,22,44,6,3
53,25,50,3,3
58,23,46,12,3
60,18,36,24,3
66,31,62,4,3
66,27,54,12,3
67,28,56,11,3
70,29,58,12,3
71,24,48,23,3
72,32,64,8,3
72,21,42,30,3
76,26,52,24,3
77,34,68,9,3
78,30,60,18,3
81,37,74,7,3
82,35,70,12,3
83,36,72,11,3
87,38,76,11,3
92,33,66,26,3
93,40,80,13,3
94,39,78,16,3
95,42,84,11,3
99,41,82,17,3
100,43,86,14,3
101,46,92,9,3
102,48,96,6,3
102,47,94,8,3
104,45,90,14,3
109,51,102,7,3
110,53,106,4,3
110,50,100,10,3
111,44,88,23,3
116,54,108,8,3
116,55,110,6,3
117,49,98,19,3
124,57,114,10,3
125,56,112,13,3
126,59,118,8,3
131,60,120,11,3
133,58,116,17,3
134,52,104,30,3
134,61,122,12,3
137,63,126,11,3
138,62,124,14,3
