completion_time,task_id,start_time,process_time,num_operations
6,0,0,6,3
7,1,2,5,3
8,2,4,4,3
12,4,8,4,3
12,3,6,6,3
17,5,10,7,3
19,6,12,7,3
24,8,16,8,3
27,7,14,13,3
30,9,18,12,3
31,12,24,7,3
33,10,20,13,3
36,14,28,8,3
37,11,22,15,3
40,16,32,8,3
41,15,30,11,3
46,19,38,8,3
48,20,40,8,3
48,17,34,14,3
54,23,46,8,3
54,13,26,28,3
55,21,42,13,3
56,22,44,12,3
56,18,36,20,3
57,24,48,9,3
62,29,58,4,3
62,25,50,12,3
63,28,56,7,3
66,27,54,12,3
66,26,52,14,3
67,30,60,7,3
71,31,62,9,3
72,32,64,8,3
74,33,66,8,3
75,34,68,7,3
79,37,74,5,3
80,36,72,8,3
82,38,76,6,3
85,35,70,15,3
88,39,78,10,3
89,40,80,9,3
92,41,82,10,3
92,42,84,8,3
95,44,88,7,3
99,43,86,13,3
101,48,96,5,3
101,49,98,3,3
103,50,100,3,3
103,45,90,13,3
105,46,92,13,3
106,47,94,12,3
106,51,102,4,3
112,52,104,8,3
115,53,106,9,3
117,55,110,7,3
120,57,114,6,3
121,56,112,9,3
121,54,108,13,3
125,58,116,9,3
125,59,118,7,3
125,60,120,5,3
132,61,122,10,3
136,63,126,10,3
137,66,132,5,3
138,64,128,10,3
140,67,134,6,3
