completion_time,task_id,start_time,process_time,num_operations
11,6,6,5,3
14,3,3,11,3
18,7,7,11,3
21,2,2,19,3
23,8,8,15,3
25,13,13,12,3
26,10,10,16,3
28,5,5,23,3
29,9,9,20,3
30,15,15,15,3
33,23,23,10,3
34,25,25,9,3
34,21,21,13,3
35,19,19,16,3
35,11,11,24,3
36,14,14,22,3
41,32,32,9,3
42,22,22,20,3
43,17,17,26,3
46,27,27,19,3
46,36,36,10,3
50,28,28,22,3
54,0,0,54,3
54,30,30,24,3
56,37,37,19,3
59,42,42,17,3
61,12,12,49,3
62,44,44,18,3
64,40,40,24,3
64,31,31,33,3
65,34,34,31,3
65,46,46,19,3
66,48,48,18,3
67,51,51,16,3
70,35,35,35,3
70,45,45,25,3
71,20,20,51,3
73,38,38,35,3
77,18,18,59,3
79,49,49,30,3
80,70,70,10,3
80,59,59,21,3
81,54,54,27,3
82,39,39,43,3
83,53,53,30,3
84,57,57,27,3
85,26,26,59,3
86,61,61,25,3
87,1,1,86,3
87,55,55,32,3
88,67,67,21,3
88,41,41,47,3
89,29,29,60,3
91,72,72,19,3
94,62,62,32,3
95,85,85,10,3
97,4,4,93,3
98,65,65,33,3
98,86,86,12,3
99,33,33,66,3
99,71,71,28,3
99,43,43,56,3
99,83,83,16,3
100,66,66,34,3
100,88,88,12,3
101,79,79,22,3
104,77,77,27,3
105,64,64,41,3
106,75,75,31,3
108,63,63,45,3
110,90,90,20,3
111,100,100,11,3
112,76,76,36,3
113,78,78,35,3
114,97,97,17,3
115,52,52,63,3
119,81,81,38,3
125,117,117,8,3
125,58,58,67,3
126,99,99,27,3
126,92,92,34,3
130,73,73,57,3
134,104,104,30,3
135,82,82,53,3
137,56,56,81,3
140,124,124,16,3
140,91,91,49,3
