completion_time,task_id,start_time,process_time,num_operations
9,2,2,7,3
9,1,1,8,3
9,5,5,4,3
9,3,3,6,3
12,4,4,8,3
15,6,6,9,3
18,8,8,10,3
19,0,0,19,3
19,10,10,9,3
22,7,7,15,3
25,14,14,11,3
27,20,20,7,3
28,13,13,15,3
29,18,18,11,3
34,16,16,18,3
37,23,23,14,3
37,9,9,28,3
38,19,19,19,3
38,26,26,12,3
39,12,12,27,3
41,22,22,19,3
43,24,24,19,3
43,17,17,26,3
45,25,25,20,3
45,15,15,30,3
50,33,33,17,3
51,21,21,30,3
51,31,31,20,3
53,42,42,11,3
55,11,11,44,3
56,38,38,18,3
57,40,40,17,3
59,36,36,23,3
61,27,27,34,3
61,47,47,14,3
64,28,28,36,3
66,39,39,27,3
66,37,37,29,3
67,35,35,32,3
69,41,41,28,3
69,49,49,20,3
69,30,30,39,3
70,55,55,15,3
73,62,62,11,3
74,46,46,28,3
75,52,52,23,3
76,29,29,47,3
76,44,44,32,3
77,64,64,13,3
80,75,75,5,3
85,54,54,31,3
88,67,67,21,3
90,70,70,20,3
90,79,79,11,3
91,57,57,34,3
91,61,61,30,3
92,50,50,42,3
92,69,69,23,3
93,60,60,33,3
95,58,58,37,3
95,59,59,36,3
96,43,43,53,3
97,76,76,21,3
97,73,73,24,3
98,63,63,35,3
99,80,80,19,3
100,71,71,29,3
101,65,65,36,3
101,66,66,35,3
102,72,72,30,3
104,53,53,51,3
105,56,56,49,3
106,83,83,23,3
107,87,87,20,3
107,84,84,23,3
109,74,74,35,3
110,51,51,59,3
111,78,78,33,3
111,48,48,63,3
113,95,95,18,3
114,82,82,32,3
116,90,90,26,3
118,77,77,41,3
119,68,68,51,3
122,45,45,77,3
126,94,94,32,3
131,86,86,45,3
132,93,93,39,3
133,105,105,28,3
133,100,100,33,3
134,108,108,26,3
135,123,123,12,3
137,103,103,34,3
137,107,107,30,3
138,96,96,42,3
139,98,98,41,3
139,88,88,51,3
140,113,113,27,3
