completion_time,task_id,start_time,process_time,num_operations
8,1,2,6,3
10,0,0,10,3
12,3,6,6,3
14,2,4,10,3
17,4,8,9,3
18,6,12,6,3
21,8,16,5,3
23,7,14,9,3
28,9,18,10,3
30,5,10,20,3
32,14,28,4,3
32,12,24,8,3
38,17,34,4,3
38,13,26,12,3
39,10,20,19,3
42,18,36,6,3
47,15,30,17,3
48,20,40,8,3
51,22,44,7,3
52,11,22,30,3
58,26,52,6,3
58,21,42,16,3
61,25,50,11,3
61,27,54,7,3
64,29,58,6,3
68,19,38,30,3
69,28,56,13,3
72,32,64,8,3
72,23,46,26,3
73,24,48,25,3
77,33,66,11,3
80,34,68,12,3
82,36,72,10,3
85,39,78,7,3
95,30,60,35,3
95,38,76,19,3
97,37,74,23,3
98,44,88,10,3
99,46,92,7,3
101,43,86,15,3
101,45,90,11,3
102,35,70,32,3
102,42,84,18,3
103,41,82,21,3
107,49,98,9,3
108,50,100,8,3
109,16,32,77,3
112,51,102,10,3
113,48,96,17,3
114,54,108,6,3
115,31,62,53,3
115,53,106,9,3
121,52,104,17,3
123,57,114,9,3
124,47,94,30,3
128,56,112,16,3
129,55,110,19,3
129,62,124,5,3
132,58,116,16,3
133,59,118,15,3
135,64,128,7,3
139,66,132,7,3
