completion_time,task_id,start_time,process_time,num_operations
6,0,0,6,3
8,1,2,6,3
10,2,4,6,3
11,3,6,5,3
15,4,8,7,3
16,5,10,6,3
21,6,12,9,3
24,7,14,10,3
25,9,18,7,3
30,10,20,10,3
31,8,16,15,3
33,11,22,11,3
37,14,28,9,3
37,12,24,13,3
39,16,32,7,3
44,18,36,8,3
46,13,26,20,3
46,19,38,8,3
48,20,40,8,3
51,22,44,7,3
52,21,42,10,3
53,17,34,19,3
55,15,30,25,3
58,25,50,8,3
63,24,48,15,3
68,28,56,12,3
69,29,58,11,3
73,27,54,19,3
76,23,46,30,3
79,33,66,13,3
80,34,68,12,3
89,26,52,37,3
90,31,62,28,3
91,36,72,19,3
91,32,64,27,3
94,30,60,34,3
95,39,78,17,3
98,35,70,28,3
99,37,74,25,3
100,42,84,16,3
103,44,88,15,3
107,41,82,25,3
110,47,94,16,3
114,49,98,16,3
114,45,90,24,3
115,40,80,35,3
117,48,96,21,3
118,43,86,32,3
119,38,76,43,3
121,51,102,19,3
126,53,106,20,3
127,52,104,23,3
132,46,92,40,3
134,56,112,22,3
135,57,114,21,3
136,54,108,28,3
137,58,116,21,3
138,50,100,38,3
