completion_time,task_id,start_time,process_time,num_operations
11,2,2,9,3
14,7,7,7,3
18,1,1,17,3
23,6,6,17,3
23,17,17,6,3
26,8,8,18,3
26,4,4,22,3
26,11,11,15,3
27,9,9,18,3
31,3,3,28,3
32,13,13,19,3
33,5,5,28,3
34,0,0,34,3
36,22,22,14,3
36,20,20,16,3
37,10,10,27,3
39,15,15,24,3
42,26,26,16,3
45,19,19,26,3
46,18,18,28,3
46,21,21,25,3
51,14,14,37,3
53,42,42,11,3
53,37,37,16,3
61,16,16,45,3
63,24,24,39,3
67,30,30,37,3
68,23,23,45,3
70,36,36,34,3
74,41,41,33,3
75,35,35,40,3
76,31,31,45,3
77,27,27,50,3
78,28,28,50,3
80,43,43,37,3
80,12,12,68,3
82,47,47,35,3
83,39,39,44,3
85,33,33,52,3
90,49,49,41,3
91,40,40,51,3
97,25,25,72,3
98,55,55,43,3
100,29,29,71,3
110,54,54,56,3
117,100,100,17,3
118,34,34,84,3
118,44,44,74,3
118,38,38,80,3
119,71,71,48,3
120,84,84,36,3
121,97,97,24,3
123,50,50,73,3
124,85,85,39,3
125,53,53,72,3
126,46,46,80,3
128,67,67,61,3
129,61,61,68,3
129,58,58,71,3
129,52,52,77,3
136,80,80,56,3
136,117,117,19,3
137,62,62,75,3
138,51,51,87,3
140,77,77,63,3
