completion_time,task_id,start_time,process_time,num_operations
15,6,6,9,3
15,2,2,13,3
16,1,1,15,3
17,5,5,12,3
23,3,3,20,3
27,12,12,15,3
28,4,4,24,3
31,0,0,31,3
33,16,16,17,3
33,7,7,26,3
35,20,20,15,3
36,14,14,22,3
37,11,11,26,3
40,18,18,22,3
41,9,9,32,3
46,10,10,36,3
46,13,13,33,3
49,17,17,32,3
53,24,24,29,3
58,31,31,27,3
61,21,21,40,3
61,39,39,22,3
64,33,33,31,3
67,8,8,59,3
70,23,23,47,3
72,22,22,50,3
74,36,36,38,3
75,56,56,19,3
78,15,15,63,3
82,66,66,16,3
87,62,62,25,3
90,41,41,49,3
92,52,52,40,3
93,59,59,34,3
96,43,43,53,3
98,44,44,54,3
102,25,25,77,3
109,46,46,63,3
110,58,58,52,3
112,73,73,39,3
115,29,29,86,3
117,64,64,53,3
117,19,19,98,3
118,51,51,67,3
121,38,38,83,3
122,35,35,87,3
123,54,54,69,3
124,86,86,38,3
125,30,30,95,3
127,27,27,100,3
129,26,26,103,3
133,50,50,83,3
135,61,61,74,3
136,60,60,76,3
140,72,72,68,3
