completion_time,task_id,start_time,process_time,num_operations
8,1,2,6,3
13,2,4,9,3
19,5,10,9,3
21,3,6,15,3
22,6,12,10,3
22,0,0,22,3
27,7,14,13,3
30,11,22,8,3
31,10,20,11,3
32,4,8,24,3
36,13,26,10,3
41,14,28,13,3
45,12,24,21,3
47,15,30,17,3
48,8,16,32,3
48,17,34,14,3
49,9,18,31,3
49,16,32,17,3
50,20,40,10,3
52,18,36,16,3
53,19,38,15,3
55,21,42,13,3
60,23,46,14,3
60,22,44,16,3
61,25,50,11,3
64,26,52,12,3
68,24,48,20,3
69,28,56,13,3
70,29,58,12,3
72,27,54,18,3
73,30,60,13,3
75,33,66,9,3
78,35,70,8,3
79,31,62,17,3
84,34,68,16,3
86,36,72,14,3
89,40,80,9,3
95,32,64,31,3
97,43,86,11,3
98,42,84,14,3
99,44,88,11,3
103,38,76,27,3
109,45,90,19,3
110,41,82,28,3
113,37,74,39,3
113,39,78,35,3
113,47,94,19,3
114,48,96,18,3
116,46,92,24,3
120,51,102,18,3
122,49,98,24,3
124,50,100,24,3
129,55,110,19,3
129,56,112,17,3
131,52,104,27,3
135,60,120,15,3
135,57,114,21,3
138,59,118,20,3
