completion_time,task_id,start_time,process_time,num_operations
7,0,0,7,3
20,5,10,10,3
24,9,18,6,3
26,2,4,22,3
29,7,14,15,3
30,6,12,18,3
31,4,8,23,3
34,10,20,14,3
35,1,2,33,3
35,3,6,29,3
40,13,26,14,3
44,11,22,22,3
46,15,30,16,3
48,12,24,24,3
49,16,32,17,3
56,14,28,28,3
56,23,46,10,3
58,8,16,42,3
59,17,34,25,3
63,22,44,19,3
65,18,36,29,3
66,21,42,24,3
70,25,50,20,3
71,20,40,31,3
74,29,58,16,3
74,32,64,10,3
76,27,54,22,3
76,19,38,38,3
77,24,48,29,3
82,38,76,6,3
87,34,68,19,3
89,28,56,33,3
89,41,82,7,3
89,31,62,27,3
90,30,60,30,3
95,42,84,11,3
99,39,78,21,3
99,37,74,25,3
99,45,90,9,3
101,40,80,21,3
103,36,72,31,3
104,43,86,18,3
104,35,70,34,3
105,44,88,17,3
107,33,66,41,3
107,46,92,15,3
109,47,94,15,3
112,48,96,16,3
113,53,106,7,3
115,26,52,63,3
116,49,98,18,3
122,51,102,20,3
122,52,104,18,3
124,55,110,14,3
127,57,114,13,3
127,54,108,19,3
127,50,100,27,3
130,58,116,14,3
132,60,120,12,3
136,56,112,24,3
136,61,122,14,3
140,63,126,14,3
140,59,118,22,3
