completion_time,task_id,start_time,process_time,num_operations
5,0,0,5,3
10,3,6,4,3
10,2,4,6,3
15,5,10,5,3
18,1,2,16,3
22,4,8,14,3
24,9,18,6,3
25,8,16,9,3
26,7,14,12,3
29,6,12,17,3
30,12,24,6,3
31,10,20,11,3
36,14,28,8,3
36,13,26,10,3
36,15,30,6,3
38,11,22,16,3
44,17,34,10,3
50,16,32,18,3
54,20,40,14,3
55,18,36,19,3
63,25,50,13,3
65,26,52,13,3
67,21,42,25,3
68,28,56,12,3
68,23,46,22,3
71,22,44,27,3
75,27,54,21,3
76,19,38,38,3
76,33,66,10,3
77,30,60,17,3
81,24,48,33,3
86,31,62,24,3
87,37,74,13,3
88,32,64,24,3
89,29,58,31,3
89,34,68,21,3
96,43,86,10,3
97,45,90,7,3
98,40,80,18,3
105,38,76,29,3
106,36,72,34,3
107,41,82,25,3
109,42,84,25,3
109,46,92,17,3
109,35,70,39,3
111,47,94,17,3
111,52,104,7,3
113,53,106,7,3
115,50,100,15,3
118,51,102,16,3
120,49,98,22,3
121,54,108,13,3
122,44,88,34,3
126,48,96,30,3
128,60,120,8,3
130,57,114,16,3
131,61,122,9,3
132,58,116,16,3
136,55,110,26,3
