completion_time,task_id,start_time,process_time,num_operations
11,2,4,7,3
13,0,0,13,3
14,1,2,12,3
19,4,8,11,3
20,3,6,14,3
23,6,12,11,3
29,7,14,15,3
30,5,10,20,3
30,8,16,14,3
40,9,18,22,3
43,13,26,17,3
44,14,28,16,3
44,11,22,22,3
48,18,36,12,3
49,10,20,29,3
50,15,30,20,3
52,17,34,18,3
53,19,38,15,3
54,16,32,22,3
55,20,40,15,3
56,22,44,12,3
57,12,24,33,3
60,21,42,18,3
66,23,46,20,3
70,26,52,18,3
72,28,56,16,3
72,25,50,22,3
75,30,60,15,3
77,24,48,29,3
79,32,64,15,3
81,29,58,23,3
84,27,54,30,3
87,34,68,19,3
88,31,62,26,3
89,35,70,19,3
92,38,76,16,3
96,36,72,24,3
97,40,80,17,3
97,39,78,19,3
99,37,74,25,3
103,41,82,21,3
112,45,90,22,3
118,54,108,10,3
120,47,94,26,3
120,48,96,24,3
121,49,98,23,3
122,33,66,56,3
126,42,84,42,3
127,51,102,25,3
129,46,92,37,3
131,43,86,45,3
132,44,88,44,3
137,58,116,21,3
137,52,104,33,3
139,56,112,27,3
