completion_time,task_id,start_time,process_time,num_operations
6,0,0,6,3
10,2,4,6,3
12,1,2,10,3
15,3,6,9,3
17,4,8,9,3
20,5,10,10,3
22,7,14,8,3
30,9,18,12,3
30,10,20,10,3
32,11,22,10,3
36,16,32,4,3
36,15,30,6,3
38,6,12,26,3
39,8,16,23,3
40,13,26,14,3
48,18,36,12,3
50,19,38,12,3
50,21,42,8,3
52,20,40,12,3
55,12,24,31,3
58,22,44,14,3
59,17,34,25,3
61,14,28,33,3
62,25,50,12,3
62,26,52,10,3
66,29,58,8,3
68,27,54,14,3
69,28,56,13,3
73,35,70,3,3
74,23,46,28,3
75,30,60,15,3
75,24,48,27,3
79,34,68,11,3
82,31,62,20,3
86,36,72,14,3
87,32,64,23,3
88,33,66,22,3
93,39,78,15,3
93,37,74,19,3
99,42,84,15,3
102,45,90,12,3
106,41,82,24,3
106,44,88,18,3
108,38,76,32,3
110,40,80,30,3
111,49,98,13,3
113,43,86,27,3
114,47,94,20,3
114,46,92,22,3
115,54,108,7,3
116,55,110,6,3
117,52,104,13,3
124,56,112,12,3
126,53,106,20,3
132,59,118,14,3
133,60,120,13,3
134,51,102,32,3
135,58,116,19,3
136,57,114,22,3
139,48,96,43,3
