completion_time,task_id,start_time,process_time,num_operations
4,0,0,4,3
11,3,6,5,3
11,1,2,9,3
11,2,4,7,3
24,7,14,10,3
28,5,10,18,3
29,10,20,9,3
32,8,16,16,3
32,12,24,8,3
33,9,18,15,3
34,6,12,22,3
39,11,22,17,3
39,13,26,13,3
42,4,8,34,3
44,16,32,12,3
44,14,28,16,3
46,21,42,4,3
51,15,30,21,3
52,20,40,12,3
53,23,46,7,3
56,22,44,12,3
57,17,34,23,3
58,19,38,20,3
60,24,48,12,3
62,26,52,10,3
65,28,56,9,3
65,25,50,15,3
68,29,58,10,3
70,30,60,10,3
72,27,54,18,3
74,33,66,8,3
77,32,64,13,3
78,18,36,42,3
82,36,72,10,3
83,37,74,9,3
84,38,76,8,3
90,35,70,20,3
97,41,82,15,3
98,40,80,18,3
99,39,78,21,3
100,31,62,38,3
105,45,90,15,3
106,34,68,38,3
114,44,88,26,3
120,42,84,36,3
121,49,98,23,3
121,48,96,25,3
122,46,92,30,3
128,43,86,42,3
130,52,104,26,3
132,56,112,20,3
132,50,100,32,3
136,47,94,42,3
137,54,108,29,3
137,53,106,31,3
138,65,130,8,3
