completion_time,task_id,start_time,process_time,num_operations
7,0,0,7,3
15,1,2,13,3
15,3,6,9,3
18,7,14,4,3
19,4,8,11,3
20,2,4,16,3
21,6,12,9,3
22,5,10,12,3
23,8,16,7,3
25,9,18,7,3
28,10,20,8,3
30,13,26,4,3
31,11,22,9,3
36,14,28,8,3
36,15,30,6,3
41,18,36,5,3
41,17,34,7,3
44,12,24,20,3
46,20,40,6,3
49,16,32,17,3
49,21,42,7,3
59,19,38,21,3
60,22,44,16,3
61,26,52,9,3
63,24,48,15,3
73,25,50,23,3
76,27,54,22,3
77,29,58,19,3
77,30,60,17,3
79,34,68,11,3
79,33,66,13,3
81,23,46,35,3
83,32,64,19,3
83,31,62,21,3
85,39,78,7,3
87,35,70,17,3
88,37,74,14,3
90,38,76,14,3
91,40,80,11,3
92,41,82,10,3
98,42,84,14,3
99,43,86,13,3
99,28,56,43,3
105,49,98,7,3
106,46,92,14,3
108,47,94,14,3
115,36,72,43,3
116,48,96,20,3
116,51,102,14,3
119,45,90,29,3
122,52,104,18,3
124,44,88,36,3
127,54,108,19,3
130,59,118,12,3
130,50,100,30,3
134,61,122,12,3
134,53,106,28,3
139,56,112,27,3
