completion_time,task_id,start_time,process_time,num_operations
11,2,4,7,3
15,3,6,9,3
18,1,2,16,3
21,4,8,13,3
22,5,10,12,3
26,8,16,10,3
31,6,12,19,3
37,16,32,5,3
41,10,20,21,3
47,15,30,17,3
50,9,18,32,3
50,11,22,28,3
52,17,34,18,3
60,24,48,12,3
61,22,44,17,3
63,19,38,25,3
65,21,42,23,3
66,20,40,26,3
67,13,26,41,3
71,14,28,43,3
74,32,64,10,3
78,28,56,22,3
80,25,50,30,3
81,27,54,27,3
87,7,14,73,3
90,39,78,12,3
92,34,68,24,3
95,31,62,33,3
95,35,70,25,3
98,30,60,38,3
99,37,74,25,3
101,43,86,15,3
101,38,76,25,3
111,29,58,53,3
116,23,46,70,3
117,44,88,29,3
118,50,100,18,3
124,12,24,100,3
125,42,84,41,3
127,36,72,55,3
130,26,52,78,3
132,60,120,12,3
134,48,96,38,3
135,51,102,33,3
135,0,0,135,3
136,49,98,38,3
137,45,90,47,3
138,53,106,32,3
138,18,36,102,3
140,56,112,28,3
