completion_time,task_id,start_time,process_time,num_operations
6,0,0,6,3
7,1,2,5,3
9,2,4,5,3
12,4,8,4,3
22,6,12,10,3
24,3,6,18,3
27,9,18,9,3
30,8,16,14,3
31,13,26,5,3
33,5,10,23,3
35,7,14,21,3
37,11,22,15,3
43,17,34,9,3
43,16,32,11,3
46,18,36,10,3
47,10,20,27,3
48,15,30,18,3
49,12,24,25,3
50,14,28,22,3
56,19,38,18,3
57,22,44,13,3
60,24,48,12,3
62,20,40,22,3
63,25,50,13,3
67,21,42,25,3
77,23,46,31,3
80,34,68,12,3
81,27,54,27,3
81,32,64,17,3
81,35,70,11,3
83,30,60,23,3
85,26,52,33,3
91,28,56,35,3
95,33,66,29,3
96,40,80,16,3
97,45,90,7,3
98,42,84,14,3
103,36,72,31,3
103,41,82,21,3
104,48,96,8,3
106,37,74,32,3
106,44,88,18,3
107,31,62,45,3
109,52,104,5,3
114,49,98,16,3
115,47,94,21,3
118,39,78,40,3
118,51,102,16,3
120,43,86,34,3
122,55,110,12,3
125,46,92,33,3
128,56,112,16,3
129,57,114,15,3
129,50,100,29,3
132,53,106,26,3
132,61,122,10,3
134,38,76,58,3
135,62,124,11,3
138,64,128,10,3
139,29,58,81,3
