completion_time,task_id,start_time,process_time,num_operations
5,0,0,5,3
7,2,4,3,3
12,1,2,10,3
15,4,8,7,3
25,6,12,13,3
27,10,20,7,3
28,9,18,10,3
28,7,14,14,3
32,3,6,26,3
34,11,22,12,3
34,5,10,24,3
39,13,26,13,3
40,14,28,12,3
46,17,34,12,3
47,8,16,31,3
51,15,30,21,3
52,16,32,20,3
55,20,40,15,3
58,19,38,20,3
59,21,42,17,3
62,23,46,16,3
62,18,36,26,3
64,12,24,40,3
65,22,44,21,3
71,27,54,17,3
73,24,48,25,3
78,28,56,22,3
78,25,50,28,3
83,29,58,25,3
88,32,64,24,3
91,26,52,39,3
95,34,68,27,3
97,36,72,25,3
100,37,74,26,3
101,43,86,15,3
108,30,60,48,3
115,33,66,49,3
117,38,76,41,3
118,31,62,56,3
134,53,106,28,3
136,50,100,36,3
137,41,82,55,3
140,44,88,52,3
