completion_time,task_id,start_time,process_time,num_operations
6,1,2,4,3
12,3,6,6,3
12,0,0,12,3
17,6,12,5,3
19,5,10,9,3
21,4,8,13,3
22,7,14,8,3
26,8,16,10,3
29,9,18,11,3
31,2,4,27,3
31,10,20,11,3
35,13,26,9,3
36,16,32,4,3
46,17,34,12,3
55,12,24,31,3
55,20,40,15,3
57,22,44,13,3
63,26,52,11,3
63,11,22,41,3
65,15,30,35,3
65,23,46,19,3
67,19,38,29,3
72,21,42,30,3
77,25,50,27,3
79,37,74,5,3
81,14,28,53,3
82,30,60,22,3
86,29,58,28,3
88,31,62,26,3
89,32,64,25,3
93,27,54,39,3
98,24,48,50,3
104,28,56,48,3
105,36,72,33,3
107,39,78,29,3
109,40,80,29,3
114,18,36,78,3
115,43,86,29,3
118,41,82,36,3
119,35,70,49,3
122,48,96,26,3
124,34,68,56,3
128,42,84,44,3
129,50,100,29,3
133,51,102,31,3
140,45,90,50,3
