completion_time,task_id,start_time,process_time,num_operations
13,0,0,13,3
18,6,12,6,3
24,2,4,20,3
26,3,6,20,3
27,5,10,17,3
27,7,14,13,3
28,4,8,20,3
31,8,16,15,3
32,10,20,12,3
33,9,18,15,3
34,11,22,12,3
40,14,28,12,3
43,16,32,11,3
47,17,34,13,3
52,12,24,28,3
55,22,44,11,3
55,21,42,13,3
55,24,48,7,3
58,19,38,20,3
58,23,46,12,3
58,18,36,22,3
67,13,26,41,3
74,30,60,14,3
76,28,56,20,3
82,35,70,12,3
84,32,64,20,3
86,25,50,36,3
89,20,40,49,3
90,34,68,22,3
95,1,2,93,3
96,36,72,24,3
97,42,84,13,3
101,37,74,27,3
102,41,82,20,3
102,40,80,22,3
104,15,30,74,3
105,31,62,43,3
107,43,86,21,3
107,39,78,29,3
118,27,54,64,3
119,45,90,29,3
126,50,100,26,3
129,56,112,17,3
130,48,96,34,3
131,44,88,43,3
132,38,76,56,3
134,57,114,20,3
135,49,98,37,3
138,26,52,86,3
138,29,58,80,3
140,51,102,38,3
