completion_time,task_id,start_time,process_time,num_operations
8,0,0,8,3
11,3,6,5,3
13,1,2,11,3
16,5,10,6,3
20,6,12,8,3
22,7,14,8,3
25,8,16,9,3
28,9,18,10,3
30,4,8,22,3
35,13,26,9,3
42,10,20,22,3
44,14,28,16,3
46,15,30,16,3
47,18,36,11,3
49,12,24,25,3
58,24,48,10,3
60,20,40,20,3
63,17,34,29,3
64,16,32,32,3
64,26,52,12,3
65,28,56,9,3
66,2,4,62,3
67,22,44,23,3
69,25,50,19,3
71,21,42,29,3
72,27,54,18,3
74,32,64,10,3
74,19,38,36,3
75,11,22,53,3
76,29,58,18,3
76,35,70,6,3
83,36,72,11,3
84,31,62,22,3
85,23,46,39,3
85,40,80,5,3
88,34,68,20,3
89,30,60,29,3
90,33,66,24,3
91,38,76,15,3
94,37,74,20,3
95,41,82,13,3
98,43,86,12,3
100,39,78,22,3
102,47,94,8,3
105,46,92,13,3
114,45,90,24,3
115,48,96,19,3
119,49,98,21,3
120,50,100,20,3
121,55,110,11,3
125,53,106,19,3
127,60,120,7,3
129,54,108,21,3
130,44,88,42,3
131,56,112,19,3
138,62,124,14,3
