completion_time,task_id,start_time,process_time,num_operations
6,0,0,6,3
8,2,4,4,3
18,4,8,10,3
23,6,12,11,3
26,5,10,16,3
29,7,14,15,3
47,14,28,19,3
47,13,26,21,3
48,1,2,46,3
50,17,34,16,3
51,8,16,35,3
52,11,22,30,3
58,12,24,34,3
59,20,40,19,3
62,23,46,16,3
65,10,20,45,3
66,24,48,18,3
66,15,30,36,3
71,22,44,27,3
72,33,66,6,3
72,26,52,20,3
73,19,38,35,3
74,3,6,68,3
78,25,50,28,3
79,18,36,43,3
83,28,56,27,3
83,34,68,15,3
84,27,54,30,3
86,32,64,22,3
91,36,72,19,3
91,31,62,29,3
92,37,74,18,3
92,29,58,34,3
99,21,42,57,3
103,40,80,23,3
115,54,108,7,3
116,47,94,22,3
117,48,96,21,3
119,49,98,21,3
124,46,92,32,3
124,43,86,38,3
124,30,60,64,3
128,39,78,50,3
132,53,106,26,3
132,52,104,28,3
