completion_time,task_id,start_time,process_time,num_operations
5,0,0,5,3
6,1,2,4,3
9,2,4,5,3
10,3,6,4,3
15,4,8,7,3
19,7,14,5,3
22,5,10,12,3
28,10,20,8,3
30,8,16,14,3
31,12,24,7,3
32,6,12,20,3
32,9,18,14,3
44,16,32,12,3
46,19,38,8,3
46,14,28,18,3
47,11,22,25,3
49,15,30,19,3
50,18,36,14,3
52,17,34,18,3
53,13,26,27,3
56,21,42,14,3
59,24,48,11,3
64,26,52,12,3
64,20,40,24,3
65,25,50,15,3
69,29,58,11,3
72,30,60,12,3
73,22,44,29,3
81,23,46,35,3
83,33,66,17,3
86,27,54,32,3
87,36,72,15,3
88,28,56,32,3
96,41,82,14,3
104,39,78,26,3
107,35,70,37,3
110,43,86,24,3
110,40,80,30,3
111,32,64,47,3
118,42,84,34,3
119,49,98,21,3
122,38,76,46,3
123,45,90,33,3
123,46,92,31,3
124,34,68,56,3
128,50,100,28,3
132,47,94,38,3
132,53,106,26,3
135,60,120,15,3
137,58,116,21,3
139,37,74,65,3
140,61,122,18,3
