completion_time,task_id,start_time,process_time,num_operations
6,0,0,6,3
9,2,4,5,3
10,1,2,8,3
16,4,8,8,3
19,7,14,5,3
19,5,10,9,3
22,6,12,10,3
24,8,16,8,3
25,3,6,19,3
25,9,18,7,3
30,11,22,8,3
31,10,20,11,3
35,13,26,9,3
40,12,24,16,3
40,15,30,10,3
43,18,36,7,3
47,14,28,19,3
47,17,34,13,3
54,16,32,22,3
56,22,44,12,3
57,21,42,15,3
57,20,40,17,3
67,24,48,19,3
67,25,50,17,3
68,26,52,16,3
75,28,56,19,3
76,19,38,38,3
82,29,58,24,3
83,23,46,37,3
85,33,66,19,3
85,30,60,25,3
90,27,54,36,3
91,34,68,23,3
97,39,78,19,3
98,42,84,14,3
99,36,72,27,3
101,37,74,27,3
102,38,76,26,3
104,32,64,40,3
106,44,88,18,3
118,48,96,22,3
120,47,94,26,3
124,40,80,44,3
125,52,104,21,3
125,35,70,55,3
131,43,86,45,3
132,56,112,20,3
134,61,122,12,3
135,45,90,45,3
139,49,98,41,3
139,62,124,15,3
