completion_time,task_id,start_time,process_time,num_operations
14,3,6,8,3
17,2,4,13,3
18,0,0,18,3
25,10,20,5,3
26,4,8,18,3
28,5,10,18,3
29,1,2,27,3
29,6,12,17,3
31,11,22,9,3
36,13,26,10,3
42,8,16,26,3
46,12,24,22,3
50,22,44,6,3
51,20,40,11,3
57,14,28,29,3
58,15,30,28,3
59,18,36,23,3
60,7,14,46,3
62,17,34,28,3
63,16,32,31,3
65,26,52,13,3
68,30,60,8,3
68,28,56,12,3
68,29,58,10,3
71,9,18,53,3
73,19,38,35,3
74,23,46,28,3
76,24,48,28,3
78,21,42,36,3
79,27,54,25,3
80,25,50,30,3
81,36,72,9,3
82,31,62,20,3
84,34,68,16,3
85,38,76,9,3
86,37,74,12,3
87,32,64,23,3
89,42,84,5,3
90,33,66,24,3
91,39,78,13,3
92,43,86,6,3
92,35,70,22,3
94,41,82,12,3
95,45,90,5,3
95,44,88,7,3
106,46,92,14,3
110,50,100,10,3
113,48,96,17,3
116,53,106,10,3
117,47,94,23,3
118,51,102,16,3
121,49,98,23,3
125,54,108,17,3
126,60,120,6,3
126,52,104,22,3
129,40,80,49,3
130,59,118,12,3
130,58,116,14,3
136,55,110,26,3
138,64,128,10,3
139,61,122,17,3
