completion_time,task_id,start_time,process_time,num_operations
6,0,0,6,3
10,1,1,9,3
11,4,4,7,3
11,5,5,6,3
13,6,6,7,3
13,3,3,10,3
19,10,10,9,3
23,7,7,16,3
23,2,2,21,3
26,13,13,13,3
26,17,17,9,3
30,8,8,22,3
36,11,11,25,3
38,9,9,29,3
39,26,26,13,3
41,18,18,23,3
42,27,27,15,3
43,20,20,23,3
45,19,19,26,3
46,24,24,22,3
53,25,25,28,3
56,22,22,34,3
56,39,39,17,3
57,33,33,24,3
59,43,43,16,3
60,12,12,48,3
60,28,28,32,3
62,16,16,46,3
62,49,49,13,3
70,53,53,17,3
71,21,21,50,3
71,60,60,11,3
73,57,57,16,3
73,61,61,12,3
74,55,55,19,3
74,31,31,43,3
77,64,64,13,3
77,30,30,47,3
79,54,54,25,3
80,15,15,65,3
82,32,32,50,3
84,56,56,28,3
89,36,36,53,3
91,14,14,77,3
92,79,79,13,3
94,47,47,47,3
95,73,73,22,3
96,23,23,73,3
100,71,71,29,3
100,34,34,66,3
101,45,45,56,3
101,40,40,61,3
103,69,69,34,3
105,52,52,53,3
106,58,58,48,3
110,87,87,23,3
113,65,65,48,3
114,84,84,30,3
116,48,48,68,3
116,90,90,26,3
117,70,70,47,3
118,100,100,18,3
120,51,51,69,3
121,96,96,25,3
123,46,46,77,3
127,89,89,38,3
128,41,41,87,3
133,38,38,95,3
134,118,118,16,3
135,50,50,85,3
135,42,42,93,3
137,93,93,44,3
