completion_time,task_id,start_time,process_time,num_operations
11,0,0,11,3
11,4,4,7,3
13,1,1,12,3
14,2,2,12,3
15,7,7,8,3
15,5,5,10,3
19,6,6,13,3
19,8,8,11,3
21,10,10,11,3
24,13,13,11,3
29,18,18,11,3
30,14,14,16,3
31,23,23,8,3
34,15,15,19,3
34,9,9,25,3
35,19,19,16,3
37,29,29,8,3
38,20,20,18,3
39,16,16,23,3
46,17,17,29,3
47,21,21,26,3
48,31,31,17,3
50,26,26,24,3
52,25,25,27,3
56,33,33,23,3
58,38,38,20,3
59,28,28,31,3
59,44,44,15,3
60,11,11,49,3
61,24,24,37,3
62,41,41,21,3
62,27,27,35,3
62,35,35,27,3
67,22,22,45,3
70,30,30,40,3
73,53,53,20,3
75,47,47,28,3
76,42,42,34,3
76,12,12,64,3
78,54,54,24,3
81,36,36,45,3
84,43,43,41,3
90,50,50,40,3
90,49,49,41,3
94,63,63,31,3
102,37,37,65,3
102,73,73,29,3
103,3,3,100,3
105,87,87,18,3
107,61,61,46,3
109,39,39,70,3
111,81,81,30,3
115,83,83,32,3
116,52,52,64,3
120,45,45,75,3
121,34,34,87,3
121,62,62,59,3
126,67,67,59,3
126,51,51,75,3
131,64,64,67,3
132,40,40,92,3
133,74,74,59,3
134,88,88,46,3
135,68,68,67,3
136,80,80,56,3
