completion_time,task_id,start_time,process_time,num_operations
6,0,0,6,3
11,5,5,6,3
16,1,1,15,3
16,6,6,10,3
26,10,10,16,3
27,9,9,18,3
28,4,4,24,3
29,11,11,18,3
29,7,7,22,3
33,21,21,12,3
34,15,15,19,3
36,18,18,18,3
37,14,14,23,3
37,22,22,15,3
39,12,12,27,3
41,24,24,17,3
45,8,8,37,3
51,25,25,26,3
52,33,33,19,3
52,20,20,32,3
53,16,16,37,3
56,2,2,54,3
56,13,13,43,3
58,32,32,26,3
59,27,27,32,3
60,47,47,13,3
61,45,45,16,3
61,28,28,33,3
61,48,48,13,3
62,23,23,39,3
64,36,36,28,3
67,26,26,41,3
69,34,34,35,3
71,35,35,36,3
73,38,38,35,3
74,31,31,43,3
82,65,65,17,3
82,29,29,53,3
87,68,68,19,3
88,43,43,45,3
92,44,44,48,3
94,41,41,53,3
94,42,42,52,3
95,49,49,46,3
98,37,37,61,3
100,40,40,60,3
102,30,30,72,3
106,78,78,28,3
106,58,58,48,3
107,59,59,48,3
107,52,52,55,3
109,85,85,24,3
110,62,62,48,3
111,84,84,27,3
115,60,60,55,3
115,54,54,61,3
116,75,75,41,3
117,46,46,71,3
119,108,108,11,3
122,77,77,45,3
122,50,50,72,3
124,39,39,85,3
125,76,76,49,3
127,71,71,56,3
127,74,74,53,3
128,69,69,59,3
128,82,82,46,3
129,56,56,73,3
131,98,98,33,3
131,3,3,128,3
132,63,63,69,3
135,67,67,68,3
135,86,86,49,3
139,83,83,56,3
139,70,70,69,3
140,90,90,50,3
