completion_time,task_id,start_time,process_time,num_operations
5,1,1,4,3
10,2,2,8,3
10,5,5,5,3
16,6,6,10,3
18,0,0,18,3
20,11,11,9,3
21,10,10,11,3
21,3,3,18,3
24,8,8,16,3
26,9,9,17,3
26,17,17,9,3
27,14,14,13,3
29,7,7,22,3
30,18,18,12,3
31,15,15,16,3
33,4,4,29,3
35,22,22,13,3
36,21,21,15,3
38,23,23,15,3
38,19,19,19,3
45,26,26,19,3
45,31,31,14,3
48,20,20,28,3
51,28,28,23,3
57,32,32,25,3
57,49,49,8,3
58,38,38,20,3
59,33,33,26,3
60,25,25,35,3
60,29,29,31,3
61,27,27,34,3
62,16,16,46,3
62,30,30,32,3
63,34,34,29,3
64,24,24,40,3
66,37,37,29,3
67,35,35,32,3
67,13,13,54,3
77,44,44,33,3
81,41,41,40,3
81,40,40,41,3
81,36,36,45,3
82,39,39,43,3
83,60,60,23,3
84,46,46,38,3
85,65,65,20,3
85,81,81,4,3
88,57,57,31,3
88,56,56,32,3
90,53,53,37,3
91,58,58,33,3
92,74,74,18,3
93,48,48,45,3
97,45,45,52,3
100,59,59,41,3
103,62,62,41,3
106,47,47,59,3
109,73,73,36,3
110,50,50,60,3
110,67,67,43,3
111,68,68,43,3
112,83,83,29,3
115,77,77,38,3
116,80,80,36,3
117,91,91,26,3
117,66,66,51,3
117,75,75,42,3
118,93,93,25,3
119,55,55,64,3
121,69,69,52,3
124,71,71,53,3
125,86,86,39,3
129,43,43,86,3
132,12,12,120,3
133,70,70,63,3
135,105,105,30,3
138,101,101,37,3
139,52,52,87,3
